Origin,Destination,Departure,Arrival,Class,Carrier,Flight Number,Distance (KM),International,Operating Carrier,Total Price,Currency
BOM,MAA,2024-12-27T21:00:00+05:30,2024-12-27T23:10:00+05:30,BUSINESS,AI,2827,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T21:00:00+05:30,2024-12-27T23:10:00+05:30,BUSINESS,AI,2827,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T21:00:00+05:30,2024-12-27T23:10:00+05:30,BUSINESS,AI,2827,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T06:40:00+05:30,2024-12-27T08:55:00+05:30,BUSINESS,AI,2821,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T06:40:00+05:30,2024-12-27T08:55:00+05:30,BUSINESS,AI,2821,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T06:40:00+05:30,2024-12-27T08:55:00+05:30,BUSINESS,AI,2821,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T05:15:00+05:30,2024-12-27T07:15:00+05:30,BUSINESS,AI,570,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T05:15:00+05:30,2024-12-27T07:15:00+05:30,BUSINESS,AI,570,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T05:15:00+05:30,2024-12-27T07:15:00+05:30,BUSINESS,AI,570,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T09:00:00+05:30,2024-12-27T11:00:00+05:30,BUSINESS,AI,671,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T09:00:00+05:30,2024-12-27T11:00:00+05:30,BUSINESS,AI,671,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T09:00:00+05:30,2024-12-27T11:00:00+05:30,BUSINESS,AI,671,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T18:10:00+05:30,2024-12-27T20:10:00+05:30,BUSINESS,AI,573,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T18:10:00+05:30,2024-12-27T20:10:00+05:30,BUSINESS,AI,573,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T18:10:00+05:30,2024-12-27T20:10:00+05:30,BUSINESS,AI,573,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T05:15:00+05:30,2024-12-27T07:15:00+05:30,BUSINESS,AI,570,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T05:15:00+05:30,2024-12-27T07:15:00+05:30,BUSINESS,AI,570,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T05:15:00+05:30,2024-12-27T07:15:00+05:30,BUSINESS,AI,570,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T15:50:00+05:30,2024-12-31T18:00:00+05:30,BUSINESS,AI,672,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T15:50:00+05:30,2024-12-31T18:00:00+05:30,BUSINESS,AI,672,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T15:50:00+05:30,2024-12-31T18:00:00+05:30,BUSINESS,AI,672,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T09:00:00+05:30,2024-12-27T11:00:00+05:30,BUSINESS,AI,671,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T09:00:00+05:30,2024-12-27T11:00:00+05:30,BUSINESS,AI,671,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T09:00:00+05:30,2024-12-27T11:00:00+05:30,BUSINESS,AI,671,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T15:50:00+05:30,2024-12-31T18:00:00+05:30,BUSINESS,AI,672,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T15:50:00+05:30,2024-12-31T18:00:00+05:30,BUSINESS,AI,672,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T15:50:00+05:30,2024-12-31T18:00:00+05:30,BUSINESS,AI,672,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T18:10:00+05:30,2024-12-27T20:10:00+05:30,BUSINESS,AI,573,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T18:10:00+05:30,2024-12-27T20:10:00+05:30,BUSINESS,AI,573,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T18:10:00+05:30,2024-12-27T20:10:00+05:30,BUSINESS,AI,573,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T15:50:00+05:30,2024-12-31T18:00:00+05:30,BUSINESS,AI,672,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T15:50:00+05:30,2024-12-31T18:00:00+05:30,BUSINESS,AI,672,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T15:50:00+05:30,2024-12-31T18:00:00+05:30,BUSINESS,AI,672,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T05:15:00+05:30,2024-12-27T07:15:00+05:30,BUSINESS,AI,570,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T05:15:00+05:30,2024-12-27T07:15:00+05:30,BUSINESS,AI,570,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T05:15:00+05:30,2024-12-27T07:15:00+05:30,BUSINESS,AI,570,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T06:45:00+05:30,2024-12-31T09:00:00+05:30,BUSINESS,AI,2828,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T06:45:00+05:30,2024-12-31T09:00:00+05:30,BUSINESS,AI,2828,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T06:45:00+05:30,2024-12-31T09:00:00+05:30,BUSINESS,AI,2828,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T09:00:00+05:30,2024-12-27T11:00:00+05:30,BUSINESS,AI,671,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T09:00:00+05:30,2024-12-27T11:00:00+05:30,BUSINESS,AI,671,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T09:00:00+05:30,2024-12-27T11:00:00+05:30,BUSINESS,AI,671,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T06:45:00+05:30,2024-12-31T09:00:00+05:30,BUSINESS,AI,2828,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T06:45:00+05:30,2024-12-31T09:00:00+05:30,BUSINESS,AI,2828,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T06:45:00+05:30,2024-12-31T09:00:00+05:30,BUSINESS,AI,2828,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T18:10:00+05:30,2024-12-27T20:10:00+05:30,BUSINESS,AI,573,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T18:10:00+05:30,2024-12-27T20:10:00+05:30,BUSINESS,AI,573,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T18:10:00+05:30,2024-12-27T20:10:00+05:30,BUSINESS,AI,573,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T06:45:00+05:30,2024-12-31T09:00:00+05:30,BUSINESS,AI,2828,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T06:45:00+05:30,2024-12-31T09:00:00+05:30,BUSINESS,AI,2828,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T06:45:00+05:30,2024-12-31T09:00:00+05:30,BUSINESS,AI,2828,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T21:00:00+05:30,2024-12-27T23:10:00+05:30,BUSINESS,AI,2827,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T21:00:00+05:30,2024-12-27T23:10:00+05:30,BUSINESS,AI,2827,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T21:00:00+05:30,2024-12-27T23:10:00+05:30,BUSINESS,AI,2827,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T06:40:00+05:30,2024-12-27T08:55:00+05:30,BUSINESS,AI,2821,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T06:40:00+05:30,2024-12-27T08:55:00+05:30,BUSINESS,AI,2821,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T06:40:00+05:30,2024-12-27T08:55:00+05:30,BUSINESS,AI,2821,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T05:15:00+05:30,2024-12-27T07:15:00+05:30,BUSINESS,AI,570,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T05:15:00+05:30,2024-12-27T07:15:00+05:30,BUSINESS,AI,570,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T05:15:00+05:30,2024-12-27T07:15:00+05:30,BUSINESS,AI,570,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T09:00:00+05:30,2024-12-27T11:00:00+05:30,BUSINESS,AI,671,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T09:00:00+05:30,2024-12-27T11:00:00+05:30,BUSINESS,AI,671,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T09:00:00+05:30,2024-12-27T11:00:00+05:30,BUSINESS,AI,671,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T18:10:00+05:30,2024-12-27T20:10:00+05:30,BUSINESS,AI,573,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T18:10:00+05:30,2024-12-27T20:10:00+05:30,BUSINESS,AI,573,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T18:10:00+05:30,2024-12-27T20:10:00+05:30,BUSINESS,AI,573,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T05:15:00+05:30,2024-12-27T07:15:00+05:30,BUSINESS,AI,570,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T05:15:00+05:30,2024-12-27T07:15:00+05:30,BUSINESS,AI,570,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T05:15:00+05:30,2024-12-27T07:15:00+05:30,BUSINESS,AI,570,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T15:50:00+05:30,2024-12-31T18:00:00+05:30,BUSINESS,AI,672,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T15:50:00+05:30,2024-12-31T18:00:00+05:30,BUSINESS,AI,672,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T15:50:00+05:30,2024-12-31T18:00:00+05:30,BUSINESS,AI,672,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T09:00:00+05:30,2024-12-27T11:00:00+05:30,BUSINESS,AI,671,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T09:00:00+05:30,2024-12-27T11:00:00+05:30,BUSINESS,AI,671,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T09:00:00+05:30,2024-12-27T11:00:00+05:30,BUSINESS,AI,671,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T15:50:00+05:30,2024-12-31T18:00:00+05:30,BUSINESS,AI,672,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T15:50:00+05:30,2024-12-31T18:00:00+05:30,BUSINESS,AI,672,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T15:50:00+05:30,2024-12-31T18:00:00+05:30,BUSINESS,AI,672,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T18:10:00+05:30,2024-12-27T20:10:00+05:30,BUSINESS,AI,573,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T18:10:00+05:30,2024-12-27T20:10:00+05:30,BUSINESS,AI,573,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T18:10:00+05:30,2024-12-27T20:10:00+05:30,BUSINESS,AI,573,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T15:50:00+05:30,2024-12-31T18:00:00+05:30,BUSINESS,AI,672,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T15:50:00+05:30,2024-12-31T18:00:00+05:30,BUSINESS,AI,672,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T15:50:00+05:30,2024-12-31T18:00:00+05:30,BUSINESS,AI,672,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T05:15:00+05:30,2024-12-27T07:15:00+05:30,BUSINESS,AI,570,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T05:15:00+05:30,2024-12-27T07:15:00+05:30,BUSINESS,AI,570,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T05:15:00+05:30,2024-12-27T07:15:00+05:30,BUSINESS,AI,570,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T06:45:00+05:30,2024-12-31T09:00:00+05:30,BUSINESS,AI,2828,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T06:45:00+05:30,2024-12-31T09:00:00+05:30,BUSINESS,AI,2828,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T06:45:00+05:30,2024-12-31T09:00:00+05:30,BUSINESS,AI,2828,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T09:00:00+05:30,2024-12-27T11:00:00+05:30,BUSINESS,AI,671,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T09:00:00+05:30,2024-12-27T11:00:00+05:30,BUSINESS,AI,671,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T09:00:00+05:30,2024-12-27T11:00:00+05:30,BUSINESS,AI,671,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T06:45:00+05:30,2024-12-31T09:00:00+05:30,BUSINESS,AI,2828,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T06:45:00+05:30,2024-12-31T09:00:00+05:30,BUSINESS,AI,2828,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T06:45:00+05:30,2024-12-31T09:00:00+05:30,BUSINESS,AI,2828,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T18:10:00+05:30,2024-12-27T20:10:00+05:30,BUSINESS,AI,573,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T18:10:00+05:30,2024-12-27T20:10:00+05:30,BUSINESS,AI,573,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T18:10:00+05:30,2024-12-27T20:10:00+05:30,BUSINESS,AI,573,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T06:45:00+05:30,2024-12-31T09:00:00+05:30,BUSINESS,AI,2828,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T06:45:00+05:30,2024-12-31T09:00:00+05:30,BUSINESS,AI,2828,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T06:45:00+05:30,2024-12-31T09:00:00+05:30,BUSINESS,AI,2828,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T21:00:00+05:30,2024-12-27T23:10:00+05:30,BUSINESS,AI,2827,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T21:00:00+05:30,2024-12-27T23:10:00+05:30,BUSINESS,AI,2827,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T21:00:00+05:30,2024-12-27T23:10:00+05:30,BUSINESS,AI,2827,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T06:40:00+05:30,2024-12-27T08:55:00+05:30,BUSINESS,AI,2821,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T06:40:00+05:30,2024-12-27T08:55:00+05:30,BUSINESS,AI,2821,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T06:40:00+05:30,2024-12-27T08:55:00+05:30,BUSINESS,AI,2821,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T05:15:00+05:30,2024-12-27T07:15:00+05:30,BUSINESS,AI,570,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T05:15:00+05:30,2024-12-27T07:15:00+05:30,BUSINESS,AI,570,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T05:15:00+05:30,2024-12-27T07:15:00+05:30,BUSINESS,AI,570,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T09:00:00+05:30,2024-12-27T11:00:00+05:30,BUSINESS,AI,671,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T09:00:00+05:30,2024-12-27T11:00:00+05:30,BUSINESS,AI,671,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T09:00:00+05:30,2024-12-27T11:00:00+05:30,BUSINESS,AI,671,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T18:10:00+05:30,2024-12-27T20:10:00+05:30,BUSINESS,AI,573,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T18:10:00+05:30,2024-12-27T20:10:00+05:30,BUSINESS,AI,573,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T18:10:00+05:30,2024-12-27T20:10:00+05:30,BUSINESS,AI,573,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T08:00:00+05:30,2024-12-31T10:05:00+05:30,BUSINESS,AI,571,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T05:15:00+05:30,2024-12-27T07:15:00+05:30,BUSINESS,AI,570,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T05:15:00+05:30,2024-12-27T07:15:00+05:30,BUSINESS,AI,570,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T05:15:00+05:30,2024-12-27T07:15:00+05:30,BUSINESS,AI,570,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T15:50:00+05:30,2024-12-31T18:00:00+05:30,BUSINESS,AI,672,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T15:50:00+05:30,2024-12-31T18:00:00+05:30,BUSINESS,AI,672,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T15:50:00+05:30,2024-12-31T18:00:00+05:30,BUSINESS,AI,672,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T09:00:00+05:30,2024-12-27T11:00:00+05:30,BUSINESS,AI,671,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T09:00:00+05:30,2024-12-27T11:00:00+05:30,BUSINESS,AI,671,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T09:00:00+05:30,2024-12-27T11:00:00+05:30,BUSINESS,AI,671,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T15:50:00+05:30,2024-12-31T18:00:00+05:30,BUSINESS,AI,672,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T15:50:00+05:30,2024-12-31T18:00:00+05:30,BUSINESS,AI,672,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T15:50:00+05:30,2024-12-31T18:00:00+05:30,BUSINESS,AI,672,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T18:10:00+05:30,2024-12-27T20:10:00+05:30,BUSINESS,AI,573,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T18:10:00+05:30,2024-12-27T20:10:00+05:30,BUSINESS,AI,573,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T18:10:00+05:30,2024-12-27T20:10:00+05:30,BUSINESS,AI,573,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T15:50:00+05:30,2024-12-31T18:00:00+05:30,BUSINESS,AI,672,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T15:50:00+05:30,2024-12-31T18:00:00+05:30,BUSINESS,AI,672,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T15:50:00+05:30,2024-12-31T18:00:00+05:30,BUSINESS,AI,672,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T05:15:00+05:30,2024-12-27T07:15:00+05:30,BUSINESS,AI,570,1035.2312,False,Air India,1224.0,USD
BOM,MAA,2024-12-27T05:15:00+05:30,2024-12-27T07:15:00+05:30,BUSINESS,AI,570,1035.2312,False,Air India,1241.54,USD
BOM,MAA,2024-12-27T05:15:00+05:30,2024-12-27T07:15:00+05:30,BUSINESS,AI,570,1035.2312,False,Air India,1250.0,USD
MAA,BOM,2024-12-31T06:45:00+05:30,2024-12-31T09:00:00+05:30,BUSINESS,AI,2828,1035.2312,False,Air India,1224.0,USD
MAA,BOM,2024-12-31T06:45:00+05:30,2024-12-31T09:00:00+05:30,BUSINESS,AI,2828,1035.2312,False,Air India,1241.54,USD
MAA,BOM,2024-12-31T06:45:00+05:30,2024-12-31T09:00:00+05:30,BUSINESS,AI,2828,1035.2312,False,Air India,1250.0,USD
BOM,MAA,2024-12-27T09:00:00+05:30,2024-12-27T11:00:00+05:30,BUSINESS,AI,671,1035.2312,False,Air India,1224.0,USD
